run_id,game,mode,players,model,gbs_converged,gbs_converged_round,mean_response_len_words
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,6,474.85714285714283
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,7,454.5625
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,4,436.0
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,9,533.9
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,4,389.5
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,2,322.0
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,2,438.5
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,3,456.75
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,4,390.0
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,1,209.0
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,6,515.0
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,2,328.0
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,9,558.7
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,8,499.3333333333333
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,3,436.875
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,1,165.5
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,1,304.75
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,2,377.6666666666667
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,1,447.75
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,1,329.0
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,1,274.25
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,1,405.75
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,1,185.0
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,1,219.75
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,2,334.8333333333333
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,7,567.8125
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,3,446.625
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,7,482.0
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,5,389.8333333333333
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,1,357.0
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,2,354.8333333333333
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,10,528.5454545454545
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,1,202.75
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,11,524.125
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,9,525.4
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,7,455.6875
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,1,271.5
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,2,457.1666666666667
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,14,546.1333333333333
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,1,133.25
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,1,351.5
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,1,222.75
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,7,526.0625
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,7,528.75
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,4,521.2
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,7,539.0625
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,1,668.5
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,1,176.75
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,1,297.25
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,2,316.8333333333333
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,0,175.0
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,1,151.75
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,2,289.0
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,1,166.0
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,9,525.25
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,8,503.8333333333333
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,14,532.5666666666667
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,1,296.0
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,3,404.625
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,3,341.0
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,1,372.75
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,8,522.0
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,5,391.5
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,1,376.0
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,1,176.0
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,4,468.9
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,7,490.9375
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,1,276.25
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,4,408.5
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,3,467.875
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,1,234.25
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,1,372.75
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,1,260.75
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,8,551.8888888888889
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,3,402.125
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,2,290.3333333333333
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,5,321.5833333333333
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,9,583.55
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,1,192.75
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,2,445.0
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,7,516.5625
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,1,230.75
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,10,522.0
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,4,410.6
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,1,378.25
gbs_noop_2p_20b,gbs,noop,2,gpt-oss-20b,True,1,285.5
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,7,280.75
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,2,183.66666666666666
gbs_noop_3p,gbs,noop,3,Qwen3-4B,False,,304.23333333333335
gbs_noop_3p,gbs,noop,3,Qwen3-4B,False,,382.31666666666666
gbs_noop_3p,gbs,noop,3,Qwen3-4B,False,,324.6666666666667
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,17,319.75925925925924
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,8,317.1111111111111
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,6,343.0952380952381
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,15,354.5625
gbs_noop_3p,gbs,noop,3,Qwen3-4B,False,,328.5833333333333
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,15,376.0416666666667
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,7,315.2083333333333
gbs_noop_3p,gbs,noop,3,Qwen3-4B,False,,313.6333333333333
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,10,312.3030303030303
gbs_noop_3p,gbs,noop,3,Qwen3-4B,False,,288.93333333333334
gbs_noop_3p,gbs,noop,3,Qwen3-4B,False,,334.5
gbs_noop_3p,gbs,noop,3,Qwen3-4B,False,,387.3833333333333
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,18,288.280701754386
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,14,341.06666666666666
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,2,172.0
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,9,307.1
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,4,264.8
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,6,294.1904761904762
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,16,322.54901960784315
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,9,339.73333333333335
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,13,282.2142857142857
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,12,304.3076923076923
gbs_noop_3p,gbs,noop,3,Qwen3-4B,False,,324.2
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,13,326.2142857142857
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,5,249.88888888888889
gbs_noop_3p,gbs,noop,3,Qwen3-4B,False,,334.43333333333334
gbs_noop_3p,gbs,noop,3,Qwen3-4B,False,,329.01666666666665
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,13,315.3095238095238
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,6,276.42857142857144
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,5,315.55555555555554
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,13,353.5238095238095
gbs_noop_3p,gbs,noop,3,Qwen3-4B,False,,336.65
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,16,293.03921568627453
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,17,356.75925925925924
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,7,347.0833333333333
gbs_noop_3p,gbs,noop,3,Qwen3-4B,False,,350.31666666666666
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,16,314.6862745098039
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,3,179.58333333333334
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,2,222.55555555555554
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,7,293.375
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,15,336.4583333333333
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,15,340.5833333333333
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,2,160.22222222222223
gbs_noop_3p,gbs,noop,3,Qwen3-4B,False,,354.45
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,7,310.5833333333333
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,8,326.74074074074076
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,5,271.44444444444446
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,8,317.9259259259259
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,14,356.73333333333335
gbs_noop_3p,gbs,noop,3,Qwen3-4B,False,,302.0
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,18,269.5438596491228
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,2,185.44444444444446
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,12,315.5128205128205
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,3,235.41666666666666
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,9,313.73333333333335
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,2,184.0
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,8,320.2962962962963
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,18,332.12280701754383
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,6,257.3809523809524
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,15,352.9375
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,9,292.3333333333333
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,4,273.1333333333333
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,10,290.6060606060606
gbs_noop_3p,gbs,noop,3,Qwen3-4B,False,,341.8833333333333
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,19,253.03333333333333
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,12,305.2307692307692
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,16,311.19607843137254
gbs_noop_3p,gbs,noop,3,Qwen3-4B,False,,332.45
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,4,236.66666666666666
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,13,291.9047619047619
gbs_noop_3p,gbs,noop,3,Qwen3-4B,False,,351.78333333333336
gbs_noop_3p,gbs,noop,3,Qwen3-4B,False,,376.68333333333334
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,11,276.8333333333333
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,17,374.0925925925926
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,2,177.66666666666666
gbs_noop_3p,gbs,noop,3,Qwen3-4B,False,,326.56666666666666
gbs_noop_3p,gbs,noop,3,Qwen3-4B,False,,216.41666666666666
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,19,351.6666666666667
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,3,190.83333333333334
gbs_noop_3p,gbs,noop,3,Qwen3-4B,False,,321.65
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,6,269.95238095238096
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,7,306.0
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,12,358.5128205128205
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,10,305.54545454545456
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,11,336.44444444444446
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,11,320.6666666666667
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,16,323.01960784313724
gbs_noop_3p,gbs,noop,3,Qwen3-4B,False,,358.6666666666667
gbs_noop_3p,gbs,noop,3,Qwen3-4B,False,,353.48333333333335
gbs_noop_3p,gbs,noop,3,Qwen3-4B,False,,351.31666666666666
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,15,326.25
gbs_noop_3p,gbs,noop,3,Qwen3-4B,False,,324.46666666666664
gbs_noop_3p,gbs,noop,3,Qwen3-4B,False,,301.85
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,2,190.0
gbs_noop_3p,gbs,noop,3,Qwen3-4B,True,2,230.77777777777777
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,1,352.5
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,1,157.66666666666666
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,3,361.5833333333333
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,5,527.4444444444445
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,8,483.0740740740741
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,6,523.4761904761905
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,11,533.75
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,5,467.72222222222223
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,10,548.2424242424242
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,17,590.4074074074074
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,2,303.22222222222223
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,7,515.2083333333334
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,8,542.9629629629629
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,16,553.1176470588235
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,3,445.5833333333333
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,8,542.9629629629629
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,6,495.0
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,5,478.5
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,1,274.0
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,1,359.6666666666667
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,1,335.5
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,6,446.42857142857144
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,3,415.5833333333333
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,9,518.1333333333333
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,6,501.76190476190476
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,5,443.3888888888889
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,8,502.22222222222223
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,1,243.16666666666666
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,12,535.3846153846154
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,7,543.0416666666666
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,5,502.77777777777777
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,1,168.0
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,8,498.037037037037
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,6,457.8095238095238
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,9,506.3
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,13,568.8571428571429
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,8,522.3703703703703
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,3,354.6666666666667
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,8,522.8888888888889
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,1,327.1666666666667
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,3,416.1666666666667
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,4,502.6
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,False,,551.8666666666667
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,5,551.0
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,10,582.060606060606
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,11,528.5277777777778
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,9,504.3
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,11,565.4166666666666
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,7,508.0833333333333
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,5,440.27777777777777
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,4,360.46666666666664
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,3,368.0
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,1,207.66666666666666
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,6,549.7142857142857
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,10,517.8484848484849
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,False,,563.75
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,8,568.2222222222222
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,13,573.7380952380952
gbs_noop_3p_20b,gbs,noop,3,gpt-oss-20b,True,10,568.5151515151515
gbs_noop_4p,gbs,noop,4,Qwen3-4B,True,19,329.5375
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,308.8375
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,359.8125
gbs_noop_4p,gbs,noop,4,Qwen3-4B,True,3,240.625
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,332.425
gbs_noop_4p,gbs,noop,4,Qwen3-4B,True,15,289.3125
gbs_noop_4p,gbs,noop,4,Qwen3-4B,True,10,309.5681818181818
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,353.0
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,334.725
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,309.9625
gbs_noop_4p,gbs,noop,4,Qwen3-4B,True,14,317.93333333333334
gbs_noop_4p,gbs,noop,4,Qwen3-4B,True,17,340.5833333333333
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,319.7125
gbs_noop_4p,gbs,noop,4,Qwen3-4B,True,18,341.9605263157895
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,323.7625
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,304.2375
gbs_noop_4p,gbs,noop,4,Qwen3-4B,True,19,326.9625
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,342.125
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,344.5875
gbs_noop_4p,gbs,noop,4,Qwen3-4B,True,18,359.0657894736842
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,338.1875
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,376.05
gbs_noop_4p,gbs,noop,4,Qwen3-4B,True,19,319.8125
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,300.775
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,374.1375
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,353.8
gbs_noop_4p,gbs,noop,4,Qwen3-4B,True,9,302.175
gbs_noop_4p,gbs,noop,4,Qwen3-4B,True,16,348.7647058823529
gbs_noop_4p,gbs,noop,4,Qwen3-4B,True,19,313.5
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,336.7625
gbs_noop_4p,gbs,noop,4,Qwen3-4B,True,6,283.82142857142856
gbs_noop_4p,gbs,noop,4,Qwen3-4B,True,19,324.9875
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,328.75
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,320.3625
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,369.925
gbs_noop_4p,gbs,noop,4,Qwen3-4B,True,19,335.175
gbs_noop_4p,gbs,noop,4,Qwen3-4B,True,15,394.640625
gbs_noop_4p,gbs,noop,4,Qwen3-4B,True,2,136.5
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,316.25
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,304.7875
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,345.1375
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,310.375
gbs_noop_4p,gbs,noop,4,Qwen3-4B,True,11,330.1875
gbs_noop_4p,gbs,noop,4,Qwen3-4B,True,19,312.9125
gbs_noop_4p,gbs,noop,4,Qwen3-4B,True,18,302.11842105263156
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,369.2125
gbs_noop_4p,gbs,noop,4,Qwen3-4B,True,11,322.0208333333333
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,293.575
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,362.4
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,350.0875
gbs_noop_4p,gbs,noop,4,Qwen3-4B,True,19,304.8875
gbs_noop_4p,gbs,noop,4,Qwen3-4B,True,2,201.33333333333334
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,309.3875
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,284.75
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,369.0375
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,311.55
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,360.3875
gbs_noop_4p,gbs,noop,4,Qwen3-4B,True,12,314.53846153846155
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,300.45
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,352.85
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,338.925
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,326.05
gbs_noop_4p,gbs,noop,4,Qwen3-4B,True,19,334.075
gbs_noop_4p,gbs,noop,4,Qwen3-4B,True,16,355.0882352941176
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,291.525
gbs_noop_4p,gbs,noop,4,Qwen3-4B,True,19,309.6125
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,366.6375
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,324.075
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,348.575
gbs_noop_4p,gbs,noop,4,Qwen3-4B,True,10,334.47727272727275
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,363.6625
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,318.1375
gbs_noop_4p,gbs,noop,4,Qwen3-4B,True,10,318.40909090909093
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,328.2875
gbs_noop_4p,gbs,noop,4,Qwen3-4B,True,17,338.09722222222223
gbs_noop_4p,gbs,noop,4,Qwen3-4B,True,2,169.33333333333334
gbs_noop_4p,gbs,noop,4,Qwen3-4B,True,17,321.05555555555554
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,331.1875
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,349.5
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,294.6375
gbs_noop_4p,gbs,noop,4,Qwen3-4B,True,12,338.0769230769231
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,314.65
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,329.8625
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,334.575
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,324.0625
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,403.7375
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,312.375
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,349.7125
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,297.45
gbs_noop_4p,gbs,noop,4,Qwen3-4B,True,19,364.65
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,323.3
gbs_noop_4p,gbs,noop,4,Qwen3-4B,True,10,317.6363636363636
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,322.2375
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,348.8125
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,349.725
gbs_noop_4p,gbs,noop,4,Qwen3-4B,True,6,296.82142857142856
gbs_noop_4p,gbs,noop,4,Qwen3-4B,True,5,279.75
gbs_noop_4p,gbs,noop,4,Qwen3-4B,True,19,364.0375
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,335.5875
gbs_noop_4p,gbs,noop,4,Qwen3-4B,False,,350.2875
gbs_noop_4p_20b,gbs,noop,4,gpt-oss-20b,True,11,566.2708333333334
gbs_noop_4p_20b,gbs,noop,4,gpt-oss-20b,True,8,555.5
gbs_noop_4p_20b,gbs,noop,4,gpt-oss-20b,True,19,577.975
gbs_noop_4p_20b,gbs,noop,4,gpt-oss-20b,True,8,526.75
gbs_noop_4p_20b,gbs,noop,4,gpt-oss-20b,True,10,559.8863636363636
gbs_noop_4p_20b,gbs,noop,4,gpt-oss-20b,True,2,368.5
gbs_noop_4p_20b,gbs,noop,4,gpt-oss-20b,True,10,557.9772727272727
gbs_noop_4p_20b,gbs,noop,4,gpt-oss-20b,True,5,498.875
